51377456126,fbb,125,46
51377456429,dge,147,30
51377478730,afe,40,172
51377490374,bdg,261,126
51377527359,gfb,61,121
51377551177,dgg,92,128
51377556453,bbf,28,179
51377582998,gbe,229,260
51377584107,bbb,73,75
51377613100,dfg,153,64
51377657976,afe,123,172
51377669594,gdf,178,33
51377680294,cgf,81,694
51377709280,aga,141,48
51377712496,ecb,234,5
51377736159,gab,174,114
51377755077,ada,115,136
51377769792,ffe,129,100
51377771306,aca,194,19
51377788699,ggg,168,15
51377800830,gac,281,87
51377813507,dcg,289,42
51377814142,bdc,288,136
51377818227,efa,256,157
51377836875,age,12,158
51377841351,dec,111,52
51377868064,dgc,181,59
51377881176,gda,7,131
51377901593,cbg,281,196
51377940156,agg,72,108
51377969129,cfd,139,148
51378006632,bba,176,239
51378021241,bag,175,92
51378024295,gbc,222,8
51378028729,dac,160,216
51378045678,acg,33,9
51378056577,dgc,4,64
51378064833,fda,84,218
51378099822,eca,199,202
51378102374,fcc,170,5
51378108983,cbc,165,186
51378124457,ecc,213,393
51378135694,dgb,215,17
51378150485,bcf,173,43
51378169922,gea,232,78
51378179598,egd,16,31
51378192989,dga,60,202
51378223911,cgb,273,47
51378227848,ccc,59,176
51378243777,ebb,287,176
51378246873,fde,166,102
51378249378,bbg,121,5
51378275358,gcg,134,265
51378284345,ebc,97,207
51378305209,dce,117,124
51378314193,bff,103,16
51378338446,feg,285,169
51378359033,fbg,9,80
51378362717,gfa,236,11
51378387673,ccg,181,97
51378391522,feb,230,198
51378433263,ace,51,63
51378445734,ebd,48,5
51378461924,gbd,112,37
51378472208,ecf,218,33
51378498673,bdb,230,18
51378501635,abd,110,44
51378504769,bbf,146,179
51378506724,dfd,71,123
51378512259,gbg,160,198
51378544955,fac,63,50
51378547470,gcd,211,34
51378552132,beb,283,96
51378554229,dfb,218,287
51378564268,gdb,140,459
51378572535,ega,53,141
51378579768,gdd,17,129
51378584860,ggc,121,147
51378638675,fef,51,32
51378656526,bgf,121,137
51378665671,fgc,100,44
51378681001,bee,41,230
51378688023,gde,205,165
51378697942,faf,52,104
51378711891,ebg,263,150
51378713921,bdc,173,140
51378724387,bae,217,208
51378735835,edf,74,422
51378747755,baf,119,347
51378761755,dbb,278,136
51378765094,adg,95,102
51378766578,gce,245,97
51378791400,bcd,271,96
51378815174,gcf,209,174
51378862425,fce,254,320
51378869874,fac,104,54
51378902996,caf,92,120
51378908144,gbg,205,227
51378936141,eec,260,46
51378941781,ccf,19,198
51378956977,bbe,20,160
51378997362,eda,158,316
51379007541,ggg,109,13
51379011270,egb,33,69
51379085763,ceb,152,130
51379089402,ddg,190,110
51379105016,ebd,159,5
51379112769,ccb,25,49
51379125301,cad,84,41
51379140324,ggf,197,321
51379147013,ggb,65,181
51379156284,edb,243,82
51379163561,ebf,198,162
51379177523,gbb,24,163
51379185224,afd,11,137
51379192994,dag,89,382
51379200173,beg,291,177
51379223805,fdb,208,5
51379273574,bce,210,154
51379280594,gaf,255,191
51379284502,baa,154,194
51379304403,afa,125,126
51379332667,gbd,203,34
51379334295,gbg,19,199
51379374437,adb,269,5
51379378253,afd,272,115
51379378622,feg,98,184
51379382216,fbe,223,59
51379394423,aaa,33,186
51379397627,ddc,19,193
51379408264,age,100,186
51379419066,cfc,218,89
51379429323,aba,184,92
51379440527,dcd,243,184
51379445383,efd,288,13
51379454138,dcc,117,17
51379467720,geb,51,26
51379499719,cgg,220,110
51379504316,gef,101,278
51379509512,cbc,20,219
51379517673,gfe,115,109
51379520137,ccd,256,161
51379521939,geb,253,26
51379530998,egc,267,335
51379537691,fdg,189,84
51379540839,aeb,56,50
51379542270,aad,205,119
51379552501,bdf,70,31
51379568819,fec,290,205
51379569435,eeb,154,111
51379583662,fad,87,321
51379603767,fde,34,91
51379627967,ecd,245,42
51379629284,gcd,52,31
51379651469,cea,269,30
51379694830,fdd,204,5
51379698166,ged,200,5
51379710198,ade,244,17
51379715326,cfb,226,138
51379737855,bcg,205,89
51379765640,gae,171,259
51379774125,gdg,66,122
51379778197,eeb,19,108
51379848727,bef,254,131
51379854848,ffe,186,114
51379856859,fcg,255,9
51379877735,ecb,108,5
51379885580,acc,53,84
51379889136,eeg,298,124
51379889780,deg,188,282
51379892497,dae,209,321
51379895253,ade,90,14
51379902899,eeg,155,122
51379916787,cga,216,8
51379945699,ggd,90,106
51379967892,fbd,275,434
51379971788,ffb,202,57
51379999392,dff,203,182
51380013591,adc,75,227
51380032932,age,166,204
51380044201,abb,114,120
51380063999,eaf,153,249
51380066187,aeg,267,59
51380098121,cgd,124,385
51380098533,aab,16,65
51380106267,efe,44,198
51380129934,fba,192,106
51380201378,gff,192,74
51380237452,bdc,155,112
51380258686,ada,144,149
51380259871,fcf,287,161
51380270106,dgb,25,15
51380271836,cdf,81,21
51380293546,cde,194,125
51380354117,ddf,6,307
51380381302,bea,37,92
51380401940,bcc,35,61
51380402468,dcf,96,353
51380422068,ege,114,67
51380435392,gbc,116,9
51380440543,gfg,230,110
51380449689,fgd,257,222
51380471785,dbd,59,348
51380472120,cda,88,284
51380486696,bcb,69,74
51380486704,eag,53,239
51380491121,gfd,73,59
51380502712,fga,156,136
51380505239,gcg,138,222
51380511556,gac,182,71
51380519934,dcb,273,139
51380521286,cbb,209,42
51380564985,dbc,88,26
51380565636,gdg,269,103
51380579707,bdg,127,100
51380586056,dba,162,163
51380599257,gfc,220,58
51380607057,aee,174,218
51380608629,aff,119,516
51380613590,fbb,69,50
51380622225,abf,162,80
51380634447,eeg,141,107
51380660547,gad,140,124
51380703370,add,229,162
51380715158,fde,186,74
51380727023,edg,90,132
51380730399,aae,88,362
51380737510,bgc,179,57
51380748407,cab,102,162
51380757997,eba,13,194
51380782910,afg,32,212
51380800015,ccd,38,151
51380826661,fee,76,169
51380826725,bda,167,40
51380837786,bga,57,42
51380855763,cef,285,97
51380863578,cdg,37,172
51380878625,efd,231,12
51380931887,acg,276,8
51380940581,fbg,178,64
51380946224,bbd,241,161
51380977873,bgd,253,13
51380993199,egf,20,17
51381008985,dfc,15,99
51381028632,dgf,71,178
51381032287,ced,129,121
51381047606,fgf,289,231
51381061362,fce,176,361
51381076120,fce,112,342
51381076369,ace,50,68
51381088279,geb,114,26
51381089661,eec,257,44
51381110841,fbf,124,490
51381111136,eea,55,38
51381144818,fab,41,5
51381149757,bbb,250,89
51381150362,gac,137,77
51381168619,bab,20,19
51381188251,adf,35,24
51381190408,ddb,148,385
51381229114,gbd,17,29
51381254894,dcf,60,338
51381256534,dbe,195,146
51381282091,cge,66,43
51381296233,dea,35,192
51381297749,cga,24,7
51381299671,acd,136,5
51381335400,cgc,90,103
51381369839,fcd,136,170
51381374962,egc,114,348
51381464513,gfc,10,53
51381464731,bgg,290,148
51381471451,feb,286,227
51381475178,bbg,261,5
51381491862,acb,18,185
51381535299,cba,284,153
51381562452,fba,169,96
51381566057,dbg,31,7
51381584559,fda,168,259
51381594183,gdg,224,86
51381609893,eaa,262,446
51381612838,fed,167,322
51381624033,dge,287,27
51381631630,deb,188,117
51381644655,fbd,112,503
51381646590,dcg,109,41
51381663578,gdc,112,136
51381676026,agc,193,293
51381677695,daa,7,19
51381678565,efe,243,176
51381707257,gfd,86,63
51381723545,ece,238,59
51381736104,bbd,112,169
51381752680,bfa,289,199
51381781367,baf,292,312
51381781369,ffe,40,127
51381818387,cbd,67,118
51381843981,caf,108,135
51381862421,eee,177,7
51381896033,ddd,119,5
51381896578,dfe,120,296
51381976780,aad,244,101
51381983886,bee,173,186
51381984688,bfg,74,99
51381986000,afg,265,233
51381997354,cae,102,70
51382070071,daf,223,14
51382073289,bec,135,34
51382077835,cgb,140,39
51382087031,deb,79,135
51382099806,fed,266,286
51382100483,gee,223,12
51382106958,cbg,233,178
51382136923,cca,194,72
51382156126,fab,246,5
51382195480,fbb,114,42
51382212350,geg,9,296
51382225730,aag,218,124
51382253681,eac,223,5
51382265586,afg,19,237
51382290855,ffg,110,547
51382299479,fbe,71,47
51382304290,aef,36,89
51382323956,bdg,139,102
51382335769,dbf,244,392
51382345552,gcc,101,66
51382375461,eec,4,35
51382377637,dbg,53,6
51382378473,fef,243,30
51382386398,cfe,270,172
51382388022,bcg,162,83
51382391494,dbb,284,140
51382403109,abg,62,117
51382428144,gag,264,320
51382445648,cag,20,170
51382446164,fae,290,182
51382447923,bgb,170,40
51382487063,abc,297,38
51382502797,dgf,3,178
51382515408,fgb,297,75
51382548995,geb,179,26
51382551453,cfe,217,173
51382647162,eca,196,169
51382651996,cdd,112,28
51382660426,egd,165,34
51382691735,dda,17,125
51382712483,gdf,150,33
51382793970,dab,263,187
51382803498,dca,244,182
51382823898,fca,174,79
51382832414,bdd,68,87
51382839481,fcb,221,144
51382896459,ebb,232,161
51382901149,dfg,42,74
51382905237,ceb,144,119
51382906909,fed,167,331
51382931500,gaa,247,65
51382944356,eff,280,133
51382952032,bdg,31,109
51382952537,cbc,249,212
51382960456,gae,30,243
51382970644,abe,258,131
51382971061,aac,190,98
51382971436,ebe,10,228
51382978963,cfb,281,115
51382984401,bbf,174,146
51382990970,cdb,116,72
51383008712,bfd,69,50
51383018882,aed,194,109
51383028222,fcd,293,158
51383044804,cfc,59,71
51383045779,fbc,237,6
51383045797,beb,98,96
51383051400,ggc,13,160
51383061699,bgb,25,36
51383087732,ebb,163,130
51383112215,dbd,276,281
51383124625,cdg,145,199
51383127587,gfb,177,104
51383134850,fef,240,26
51383159665,afb,282,5
51383161863,dde,268,479
51383180707,cac,272,103
51383200799,gfc,42,45
51383205930,fea,222,59
51383212607,cbe,24,124
51383257094,bdd,2,88
51383295313,egg,243,134
51383303748,fag,190,337
51383320240,dee,150,178
51383324005,bed,286,89
51383355802,cee,258,118
51383363085,bdc,44,91
51383384400,fbe,126,55
51383393498,bfb,13,30
51383402215,ada,147,174
51383425300,bge,249,135
51383483845,fgg,295,221
51383507753,cce,291,182
51383518345,bae,103,230
51383545383,dgd,299,472
51383558345,aba,83,101
51383613632,faa,20,132
51383627817,ecb,1,5
51383647666,gac,19,79
51383651746,afb,279,5
51383654922,agf,253,54
51383665501,ced,6,116
51383702987,dfd,79,115
51383704303,bad,2,181
51383738660,dfb,115,275
51383768683,bda,150,42
51383778574,bdf,197,35
51383803891,abd,294,47
51383824334,bfe,263,83
51383835470,age,195,199
51383842759,abb,95,99
51383947467,ecc,145,373
51383950659,ceg,20,69
51383951811,fbb,158,49
51383953576,fcc,63,5
51383961343,ddd,34,5
51384007738,abe,222,150
51384012263,gbf,192,269
51384015422,fad,91,346
51384078396,eca,126,163
51384078671,eff,63,138
51384084401,dcg,171,37
51384092446,edb,88,72
51384098821,gbb,77,156
51384113362,eed,127,42
51384120349,ecg,155,217
51384122257,acd,293,5
51384131537,cda,144,244
51384134076,ffa,90,191
51384155351,acf,229,92
51384163628,cdb,239,76
51384170128,bdd,1,72
51384185515,aeb,192,54
51384193319,eef,268,426
51384213549,agc,138,334
51384215685,efb,44,38
51384251027,caa,177,81
51384261621,bgd,121,14
51384300273,cea,290,31
51384320578,gba,173,68
51384332314,fee,111,177
51384334608,cff,184,138
51384348537,fbg,67,51
51384354111,gfa,249,11
51384358960,agb,174,143
51384383208,ecc,211,350
51384388151,afg,111,277
51384402637,gea,280,91
51384415643,gcb,209,60
51384431150,dac,212,246
51384445306,eae,184,50
51384452278,aeb,92,57
51384475571,gda,46,125
51384478456,gga,280,284
51384499505,bde,200,29
51384501122,abd,199,55
51384501330,eeb,104,117
51384514334,fge,226,148
51384532682,afc,252,27
51384550738,ebf,126,187
51384550986,bff,15,19
51384560837,cfg,79,5
51384579473,cfd,78,150
51384621760,fdb,35,5
51384631033,gaf,107,179
51384633657,cba,30,149
51384663473,gca,265,114
51384682739,eab,275,65
51384696284,bed,231,90
51384697433,ebg,91,144
51384704338,dbf,201,435
51384723785,afa,149,142
51384728747,feb,179,240
51384743635,gec,94,5
51384754034,dae,215,356
51384761857,cdc,112,56
51384764532,edd,149,144
51384785880,ffg,113,525
51384814492,bbf,179,150
51384818400,dbd,163,303
51384825073,agd,82,209
51384865109,agg,131,108
51384883739,cbd,16,112
51384884328,ega,234,112
51384902541,gcd,186,24
51384918546,afe,13,182
51384920081,eag,48,210
51384922168,ffc,150,130
51384927651,cfc,94,65
51384929635,bac,263,146
51384957333,fff,274,32
51384958552,def,125,117
51384962316,dfa,121,118
51384975086,ccf,228,225
51384981453,aeg,131,50
51384988764,eaa,276,463
51384988870,fda,262,243
51384989379,dag,276,351
51384991045,bgc,126,67
51384994029,ccb,221,49
51384997110,aec,60,5
51385006846,dbc,150,30
51385018180,aee,27,196
51385042887,dce,185,102
51385047202,ged,65,5
51385050344,gdb,128,468
51385091285,aea,51,22
51385118042,ade,192,13
51385150307,dad,142,274
51385152489,cgb,92,37
51385187781,dfa,167,140
51385197455,ffa,248,156
51385205559,ccc,174,207
51385229439,cad,154,33
51385229997,bba,36,274
51385237553,dgd,276,514
51385259063,ddd,146,5
51385270754,bca,144,232
51385278427,abf,88,71
51385282082,dac,147,243
51385296966,dgc,15,52
51385304049,feg,228,187
51385326165,fca,279,86
51385351583,ebd,67,5
51385357451,gce,199,97
51385358624,dad,254,235
51385372010,ccd,258,137
51385381476,ggg,257,14
51385385898,ece,209,66
51385388747,cbf,203,132
51385405827,dff,122,191
51385438343,gee,221,11
51385448335,ccd,128,143
51385462628,cgg,239,127
51385495426,ded,5,129
51385501698,bbb,144,95
51385514635,fce,229,362
51385530032,bcf,113,41
51385554422,ccc,188,204
51385555914,aef,31,80
51385560401,bcc,196,63
51385600807,gbg,204,228
51385631073,cae,20,60
51385641664,ggd,113,94
51385645600,adc,98,261
51385649237,aaf,127,34
51385649487,ggc,90,182
51385697027,dfd,90,101
51385711351,cef,83,94
51385713959,ead,45,96
51385738239,bfg,199,91
51385745138,bfc,60,174
51385746384,fag,280,310
51385787237,bcc,182,70
51385807105,eeg,34,94
51385840186,feb,19,199
51385848352,ebb,254,117
51385858581,gcg,166,246
51385867033,gda,55,121
51385881812,fbe,211,61
51385888674,edc,161,155
51385889248,dgc,274,60
51385891786,bfg,26,91
51385913708,beb,232,92
51385917197,efc,122,101
51385932454,cfa,180,250
51385954301,fbg,222,49
51385958344,faa,123,141
51385983481,bef,194,133
51385993330,edc,202,158
51385995236,faf,146,115
51386000418,ebd,154,5
51386006479,fgf,165,240
51386031600,gff,180,83
51386038181,fab,21,5
51386058018,gef,53,325
51386092789,cag,60,193
51386094108,ecd,9,34
51386100634,fde,181,88
51386116256,ada,144,161
51386130854,eef,81,460
51386144996,bfe,277,67
51386158978,ffg,176,540
51386176134,beb,123,90
51386179351,ffb,116,64
51386186937,fdg,28,80
51386222437,dba,257,138
51386231629,aaa,46,221
51386270103,aaa,178,234
51386271331,fdf,56,168
51386278569,fac,105,43
51386280737,abe,207,133
51386281805,ebd,199,5
51386298103,cdc,98,63
51386300258,dae,22,345
51386320969,gdd,212,121
51386321282,geb,230,21
51386357532,cdf,134,23
51386391980,fdc,220,198
51386394223,gce,89,98
51386395614,bge,263,110
51386424587,dfc,115,82
51386450755,dgf,83,172
51386482416,ged,22,5
51386500747,eee,229,7
51386527731,ede,4,168
51386566475,gde,271,135
51386583648,bce,139,183
51386584381,gda,70,105
51386600009,dgf,273,201
51386609455,gac,82,72
51386644236,cbb,8,49
51386665658,gbc,218,9
51386675441,ebc,19,169
51386688589,gag,191,291
51386693196,baa,267,170
51386696658,daf,168,14
51386714238,deg,290,270
51386728757,ded,49,103
51386732027,eea,267,37
51386732587,fcg,95,9
51386738264,ffd,4,77
51386758055,gad,169,130
51386770629,gdg,240,73
51386770639,fdd,146,5
51386774867,dga,285,161
51386777759,gge,253,154
51386785674,cda,106,204
51386803796,dge,118,28
51386817714,abd,111,61
51386818590,efg,74,48
51386821053,cga,192,8
51386823372,age,286,204
51386842835,gbb,102,149
51386852231,egg,64,134
51386852415,ggb,239,175
51386855881,cec,223,221
51386905433,bfg,33,102
51386910198,cea,65,27
51386937382,deg,216,234
51386939967,cfb,279,126
51386952071,caa,81,87
51386992419,fad,9,387
51386994875,bdb,17,14
51387020273,cee,169,116
51387021948,adc,286,250
51387026167,dac,229,279
51387027413,ace,247,64
51387035021,bdc,141,80
51387038012,ada,133,146
51387038465,bff,287,18
51387061649,bfb,254,27
51387062594,efa,252,128
51387076181,dcc,272,14
51387081041,bbc,219,119
51387083925,aca,242,16
51387093692,gea,160,101
51387108225,dgg,284,124
51387110722,fec,258,229
51387120390,faf,168,119
51387142826,fgc,217,47
51387166097,eda,15,303
51387211158,efb,23,44
51387225691,ggf,35,369
51387225916,gab,245,134
51387227130,dec,26,43
51387243761,dge,12,26
51387289122,add,65,139
51387298976,bcd,159,101
51387301647,afb,61,5
51387303454,cga,14,9
51387311414,beg,247,187
51387366495,gbf,228,269
51387371815,gfe,295,124
51387372206,ecf,288,29
51387411322,ccg,129,106
51387413888,ceg,231,62
51387423091,gcg,141,282
51387440855,agb,215,140
51387444093,gbe,90,301
51387538285,eff,184,126
51387554067,gag,128,253
51387573180,gdf,180,30
51387582319,ddb,18,319
51387586013,gcf,288,160
51387599387,ege,73,59
51387605652,gfe,144,115
51387605881,aba,90,98
51387608208,ggf,243,402
51387617063,gba,248,56
51387656938,aga,99,41
51387662001,cgf,8,714
51387667188,ddc,81,171
51387669304,afd,138,97
51387684467,bbb,117,110
51387688349,aae,194,383
51387692165,dcb,288,112
51387695637,agc,244,307
51387715323,ffe,66,129
51387719001,bgf,116,156
51387746814,fba,273,76
51387749541,ged,136,5
51387762493,aeb,275,60
51387766552,aag,144,104
51387770245,ccd,230,130
51387808444,cfg,185,5
51387817445,fcd,269,184
51387825683,gga,154,329
51387826225,gae,204,235
51387841995,bgd,284,15
51387842425,fdf,145,188
51387893458,dea,37,192
51387894789,cbg,1,145
51387897122,dfa,97,116
51387902645,bab,129,19
51387902666,dgb,93,16
51387917796,fca,10,84
51387961123,dgd,252,560
51387981355,bag,104,99
51387988411,fce,65,333
51387989195,eff,244,141
51388052171,agb,104,151
51388057460,edd,47,120
51388099173,dcd,29,182
51388109434,dca,98,214
51388113036,ccf,204,207
51388147438,eag,247,197
51388152933,fcd,285,202
51388165944,adg,201,111
51388179280,efd,133,14
51388191076,bcb,190,74
51388194016,fea,239,67
51388195375,fgd,213,193
51388203985,agf,288,64
51388215251,bde,218,24
51388245756,dfe,156,245
51388278356,bba,82,219
51388279871,baf,29,346
51388300634,fbc,292,5
51388314151,dcb,245,120
51388319851,ddg,14,114
51388339073,acc,160,68
51388359189,dee,129,186
51388376085,gdg,146,83
51388400934,dfb,155,288
51388404021,gdd,134,136
51388413764,egf,214,17
51388441176,ede,169,164
51388460144,fcf,220,189
51388477423,afe,86,212
51388481056,bbd,58,177
51388496890,edf,153,485
51388516873,bbe,141,129
51388521946,acd,173,5
51388532110,fbd,175,447
51388538191,bdg,230,92
51388559445,cgd,152,408
51388572560,afc,299,27
51388585804,cfc,99,66
51388621086,cea,37,26
51388640846,fed,63,284
51388647129,gcc,198,69
51388650605,gga,94,263
51388656568,fbf,70,431
51388692742,cdg,21,189
51388697075,fgb,214,75
51388705347,bcg,43,83
51388712137,bea,8,101
51388712680,cad,229,37
51388724892,dgf,149,164
51388726321,cee,137,106
51388738100,adg,42,92
51388741837,cff,203,117
51388763193,ccc,60,175
51388782080,bed,194,95
51388809880,eeb,288,94
51388811711,bfa,256,224
51388850394,gbc,121,10
51388860551,egb,102,80
51388868096,feb,245,191
51388869539,aag,276,122
51388873077,bcd,269,106
51388873871,gfa,269,13
51388880144,egc,50,341
51388881325,bgg,181,124
51388881644,efg,2,49
51388887645,fga,98,134
51388891716,ecg,227,219
51388901046,abg,227,119
51388903166,bcf,77,36
51388934516,adc,247,240
51388948921,fca,179,91
51388951101,dfb,23,302
51388953098,efe,227,146
51388963500,cgc,242,82
51388969477,cda,210,210
51388970961,dcc,223,12
51388994765,egb,66,93
51388999949,bga,47,49
51389006444,ecd,257,35
51389037740,adb,106,5
51389048681,fga,152,128
51389099332,dgb,75,18
51389100469,dcf,149,287
51389118574,ddf,47,328
51389131402,aad,155,112
51389132117,bec,210,31
51389134328,cge,56,34
51389153325,agf,94,53
51389167336,ced,172,136
51389171027,aff,41,516
51389198096,geg,140,340
51389201438,eae,172,47
51389205787,bfg,34,121
51389206629,dab,63,168
51389218148,fbf,57,456
51389224191,bdg,41,95
51389227214,bba,148,227
51389227526,cef,214,101
51389245948,gda,274,103
51389250376,ggb,64,187
51389254398,bdf,259,29
51389262371,dbf,286,508
51389301110,fgf,42,254
51389305580,aab,172,67
51389313486,eee,136,7
51389349840,eaf,230,276
51389357848,edg,273,105
51389365028,aea,260,18
51389387678,dca,167,192
51389403793,dbg,294,5
51389422811,eea,60,43
51389459902,cab,231,192
51389461654,bca,154,273
51389464046,agf,54,62
51389479408,ecf,96,34
51389508854,efd,230,15
51389537791,eae,266,44
51389549887,cae,211,52
51389589763,fde,152,95
51389627285,aff,98,557
51389642482,eba,145,176
51389645270,acg,80,7
51389652609,efa,236,131
51389656977,gfd,164,60
51389661486,cde,238,131
51389681866,aae,174,325
51389691707,aba,83,97
51389703612,abb,260,92
51389740415,dba,241,118
51389749868,afc,205,31
51389760429,ecc,235,311
51389779863,fda,78,230
51389833791,bgd,165,17
51389839172,ggf,184,333
51389846566,cgb,148,29
51389856900,fgg,172,198
51389887204,gfg,55,114
51389902889,cdg,55,211
51389920678,fbd,267,514
51389942850,ecd,252,40
51389967768,aaf,220,29
51389972649,eab,129,70
51389974453,edd,47,126
51390042840,fce,203,309
51390044882,cbe,53,141
51390049347,eeg,18,106
51390071287,gea,7,82
51390124163,bbf,230,130
51390124618,gbd,45,33
51390133513,bed,179,90
51390147602,eec,147,32
51390153057,cca,97,84
51390162050,fbd,218,483
51390163662,fdc,127,215
51390215571,gca,177,131
51390235888,acb,169,179
51390255991,dfa,247,100
51390266547,dfa,95,99
51390274108,fcc,56,5
51390277947,afa,126,134
51390307896,eed,138,40
51390366922,ebe,91,271
51390367035,ged,134,5
51390371767,bbc,88,133
51390406584,cec,72,232
51390444346,eac,216,5
51390449318,gdc,264,156
51390483779,ebb,290,101
51390487036,bdd,90,77
51390521039,dda,85,117
51390521945,bgc,198,70
51390528318,gac,229,63
51390553364,fae,95,191
51390556680,eca,280,154
51390561652,ced,129,149
51390565820,abb,107,97
51390644411,fdb,242,5
51390651909,fdd,144,5
51390666862,dgf,285,165
51390667460,gaf,3,170
51390675875,ecb,194,5
51390679575,acg,76,7
51390705138,cfa,229,205
51390705334,cce,236,196
51390716216,gac,208,66
51390722485,cbg,84,133
51390731508,gcg,22,245
51390752349,fda,247,211
51390776442,fgb,196,86
51390779690,cag,40,173
51390784450,cbd,4,95
51390803120,gfa,264,11
51390811359,cga,89,10
51390843084,bee,126,167
51390868667,fcg,261,9
51390876879,bgb,13,39
51390882110,aac,284,111
51390910324,gec,252,5
51390918476,eed,21,38
51390923233,bae,2,246
51390927649,ega,100,90
51390933594,acf,161,82
51390945355,dag,104,305
51390955518,cbb,168,40
51390966439,bgf,210,176
51390981286,aed,281,98
51391026936,fbc,131,5
51391035652,dgb,21,17
51391045640,gdb,207,374
51391051079,caf,72,112
51391108307,bed,288,106
51391135181,agd,64,242
51391137246,fef,191,27
51391173808,ede,31,165
51391178858,adf,78,27
51391179000,bee,94,193
51391192461,egd,12,40
51391199449,bgc,289,69
51391215208,dbe,151,138
51391215707,bca,262,218
51391222412,gbb,239,141
51391254093,bbg,87,5
51391260304,aeb,103,55
51391263393,def,40,99
51391282977,daa,205,16
51391285722,abc,183,33
51391301335,ega,60,99
51391307054,cda,206,216
51391350150,fad,8,456
51391365599,baf,44,384
51391376255,bfb,227,28
51391379758,fff,110,25
51391392485,gdf,95,32
51391412256,gea,123,76
51391423306,acf,261,86
51391426992,gfc,53,51
51391438383,deb,51,153
51391449245,gba,269,44
51391458577,bad,233,179
51391460012,bac,58,134
51391484845,bfd,217,59
51391488972,cbc,106,231
51391494539,ddc,52,203
51391514492,bag,81,90
51391524658,fcb,74,116
51391528874,gdd,277,156
51391532138,fgf,113,302
51391569265,fga,182,122
51391605010,feg,12,168
51391610668,bda,14,44
51391619651,fge,49,159
51391634681,cff,209,102
51391635997,efe,74,147
51391636692,fab,222,5
51391637990,dec,1,45
51391680412,eeg,217,85
51391681666,cdd,33,25
51391689406,aga,206,44
51391725450,ddf,259,380
51391741155,caa,75,103
51391756812,aea,248,20
51391843394,caf,250,109
51391846503,fcc,130,5
51391851735,dbb,158,131
51391877911,fee,281,198
51391879257,dfg,62,71
51391906899,gfa,14,11
51391912900,fba,200,69
51391915987,fed,16,337
51391921284,ced,276,172
51391927351,dad,183,195
51391938585,afg,36,321
51391958199,aac,263,93
51392030993,fdg,254,69
51392032362,bec,21,35
51392036874,ebc,275,185
51392041184,age,117,171
51392047271,geg,164,329
51392065422,ebf,218,185
51392092215,fbe,179,54
51392117140,ega,196,79
51392129070,fae,165,189
51392136062,cdd,192,26
51392148804,cfe,54,159
51392154509,fgc,293,48
51392156020,bef,191,118
51392179166,fea,271,55
51392191029,fbe,116,57
51392199588,edc,41,180
51392200052,ccb,86,51
51392210163,ddg,274,123
51392216903,edb,88,62
51392219020,aee,166,231
51392227928,bae,236,196
51392237704,gde,92,120
51392250907,bbb,218,100
51392266907,bdg,202,93
51392281662,add,275,123
51392299266,efd,41,16
51392299488,abe,190,118
51392299621,cbe,264,112
51392300040,agd,42,261
51392352310,dce,285,85
51392360837,eaa,270,500
51392380811,gcd,255,25
51392401843,gdc,98,146
51392408566,beb,113,102
51392427734,dbf,145,497
51392440282,agf,143,54
51392442668,aee,156,258
51392486597,edf,117,431
51392528148,cdb,270,82
51392537375,ace,220,71
51392544972,bfc,255,160
51392555137,bgf,177,190
51392558916,cfd,226,178
51392565349,egf,281,14
51392567453,fdf,43,159
51392634743,bcc,211,61
51392644172,ceb,8,126
51392667630,gfb,142,113
51392686674,gdb,121,415
51392698517,cba,200,143
51392713068,gag,281,280
51392720340,bdf,130,23
51392749518,cdf,37,25
51392751576,cac,179,105
51392767825,bad,11,170
51392770853,ead,208,96
51392778817,dab,248,136
51392810927,acg,22,6
51392871478,bcc,224,51
51392879530,gaa,26,52
51392903798,geb,161,21
51392914972,gfc,140,41
51392918349,agc,214,300
51392923623,dgc,219,64
51392952659,agd,75,261
51392964233,dgc,273,51
51392980198,fdb,247,5
51392998662,ggc,178,198
51393028713,add,144,111
51393056870,dde,202,440
51393092384,ffe,98,139
51393098265,gbe,266,240
51393111313,bfb,191,32
51393119380,afa,84,155
51393119554,gff,172,89
51393128145,gdg,107,90
51393142264,efa,205,133
51393167014,gbd,293,30
51393180804,dbe,67,126
51393180827,aeg,18,51
51393185196,afe,258,192
51393186793,dcg,48,42
51393191921,aec,248,5
51393200514,faa,98,114
51393238218,cdf,222,21
51393240160,fac,117,46
51393240248,cba,201,165
51393244945,feb,66,212
51393286909,aaa,5,201
51393289020,efg,116,56
51393290279,cfg,67,5
51393300739,abb,188,100
51393331869,eea,76,44
51393365644,baa,22,171
51393366195,gca,247,153
51393397948,agg,15,124
51393402631,cab,295,228
51393409408,fec,251,185
51393422812,gdd,296,170
51393435989,cbd,20,92
51393467079,ece,38,65
51393483274,fad,264,378
51393483571,dbg,129,5
51393505716,ffb,195,54
51393519354,aaa,96,168
51393521023,dfe,217,210
51393527670,gda,144,120
51393536648,bbe,260,139
51393543621,faf,131,108
51393563923,cae,214,60
51393564917,ege,85,68
51393566030,cgg,87,134
51393584251,aag,91,137
51393605004,ffd,271,86
51393615690,gba,101,44
51393627131,cec,77,206
51393635713,aca,204,15
51393642402,dfd,161,104
51393659471,cgd,97,367
51393706591,adc,126,264
51393739050,ffa,244,143
51393766797,eee,101,7
51393783493,ccf,53,229
